id;global_id;kontext;cor_conceptual_head_+1_lemma;target_noun_lemma;Kommentar;Status;Adverbial;prozess;Typ;Valenz;prep_meaning_parent;prep_meaning_leaves;;;;;;;;;
1571;nzz_1994_09_23_a129_seg3_s5;Der Umgang mit dem städtischen Personal ist offensichtlich härter geworden : Während zu Beginn der Amtsdauer 1990 bis 1994 in der Stadtverwaltung insgesamt 30 Personen « mit Vorbehalt » wiedergewählt wurden , sind es in der laufenden Amtsdauer deren 97 . ;wiederwählen;vorbehalt;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1572;nzz_1994_09_23_a29_seg6_s8;Er soll mit derart penetrant italienischem Akzent gesprochen haben , dass ihn seine eigenen Landsleute zuerst kaum verstehen wollten , als er die anfangs Widerstrebenden in Glenfinnan für den Aufstand sammelte , durch welchen die Krone für die Stuarts zurückgewonnen werden sollte . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1573;nzz_1994_09_23_a155_seg5_s6;"Manche « Jugendsekten » - die Bezeichnung ist ein Etikett , das Aussenstehende den Bewegungen unreflektiert anheften - arbeiteten denn auch mit psychologischem Ansatz ; das umfasst vieles , von Lebenshilfe bis zu mind control . ";arbeiten;ansatz;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1574;nzz_1996_09_02_a107_seg3_s28;Der eine erbaute mit einer Lektion über Pasolini , der andere lud ein zur Übung in Selbstwahrnehmung . ;erbauen;lektion;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1575;nzz_1996_09_05_a115_seg8_s2;Mario João Pires trat mit dem letzten Klavierkonzert von Wolfgang Amadeus Mozart auf , dem Konzert B-Dur KV 595 . ;treten;klavierkonzert;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1576;nzz_1996_09_05_a109_seg7_s15;Das liegt stilistisch auf der Hand , nicht aber motivisch , denn er malte mit dem dekorativen Prinzip die Alpweiden von Maloja und Isola . ;malen;prinzip;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1577;nzz_1996_09_03_a167_seg2_s24;Der 31jährige bulgarische Internationale hatte im Meisterschaftsspiel gegen Linz seinen Gegenspieler mit einem Faustschlag niedergestreckt . ;niederstrecken;faustschlag;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1578;nzz_1993_05_10_a44_seg8_s1;Lebhaft wurde es im Saal , als Christoph Blocher zu seinem vierzigminütigen , fünfundzwanzigmal von Applaus unterbrochenen und mit einer stehenden Ovation verdankten Referat zur « Weiterführung des Kampfes gegen EWR/EG » ansetzte . ;verdankt;ovation;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1579;nzz_1993_11_06_a8_seg4_s1;Mit einem feierlichen militärischen Appell von Einheiten aus Frankreich , Deutschland und Belgien ist am Freitag in Strassburg das Eurokorps offiziell in Dienst gestellt worden . ;stellen;appell;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1580;nzz_1993_11_05_a248_seg2_s4;Mit der Parole « Statt zehn Jahre stillegen sinnvoll nutzen » vertrat der Baureferent der Schulpflege das Vorhaben , das infolge der jüngsten Lehrplanänderungen sowie gesunkener Schülerzahlen nicht mehr ausgelastete Bad Lätten mittels einer provisorischen Abdeckung des Schwimmbeckens in einen « einfachen Mehrzweckraum » umzufunktionieren . ;vertreten;parole;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1581;nzz_1996_10_23_a179_seg13_s21;Das automatisch funktionierende Laboratorium ist auch mit einem Seismographen ausgerüstet . ;ausrüsten;seismograph;;not_done;;;;;regiert modal ;regiert ein_vorgang ;;;;;;;;;
1582;nzz_1996_10_26_a113_seg2_s24;Aus Blech sind die Dosen geworden , zu Blech sollen sie werden , allerdings mit dem mildernden Umstand der Aussicht auf eine halbe nicht rostende Ewigkeit . ;sein;umstand;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1583;nzz_1995_05_03_a28_seg3_s2;Mit der Nomination des bisherigen Ständerates Willy Loretan ( seit 1991 ) sowie von fünf Frauen und zehn Männern - worunter die Bisherigen Ulrich Fischer , Rolf Mauch und Luzi Stamm - durch die FDP des Kantons Aargau hat sich die Ausgangslage für die Herbstwahlen weiter geklärt . ;klären;nomination;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1584;nzz_1995_05_09_a244_seg2_s22;Cobra konnte es sich 1990 nicht leisten , den Australier für seine Dienste als Werber mit einem Kontrakt über mehrere Millionen Dollar zu bezahlen . ;bezahlen;kontrakt;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1585;nzz_1994_07_27_a2_seg8_s7;Es war - wie der Anschlag zeigt - problemlos , ein mit einer Bombe bestücktes Fahrzeug vor der Botschaft unbemerkt wenige Minuten lang abzustellen . ;bestückt;bombe;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1586;nzz_1994_07_25_a124_seg3_s15;Dieser hatte schon kurz nach dem Öffnen der Startboxe mit einem unerwarteten Schwenker seinen Reiter Walter Swinburn unsanft abgeladen . ;abladen;schwenker;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1587;nzz_1994_07_29_a57_seg4_s7;Alte Leute sind fast noch häufiger vertreten als junge , und alle verbindet sie eines : Sie sind Käufer der Wertpapiere , welche die Firma MMM , eine besonders bunte Blume auf dem kräftigen Mist des russischen Frühkapitalismus , mit der Zusicherung gewaltiger Gewinnmargen ausgegeben hat . ;ausgeben;zusicherung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1588;nzz_1994_10_06_a114_seg4_s1;Im jüngsten Roman des in Austin , Texas , lebenden Schriftstellers Lars Gustafsson ist die Welt überdeutlich klar - surreal , wo das Alltägliche wie unter der Lupe vergrössert aus seinem Zusammenhang herausgelöst wird - und mit leichter Feder gezeichnet , die neben Witz und Ironie einen kleinen Kometenschweif an philosophischen Fragen hervorbringt . ;zeichnen;feder;;not_done;;;;;modal ;ist_instrument ein_vorgang ;;;;;;;;;
1589;nzz_1994_10_01_a166_seg3_s5;Und nach dem Schlusspfiff werden die Protagonisten der eben überstandenen Partie mit gezücktem Mikrophon in die Sponsorenecke gedrängt , wo im Dunstkreis des Interviewten hundertfach zu lesen steht , wie der Platzklub heisst bzw. , wie er sich derzeit nennt : Bau-mit- Admira-Wacker , Raiffeisen Lustenau , Honda Vienna oder gar SK Stabil Fenster Sturm Graz ... ;drängen;mikrophon;;not_done;;;;;modal ;ist_instrument ein_vorgang ;;;;;;;;;
1590;nzz_1994_10_08_a9_seg2_s6;Vier Serben , die mit durchschnittener Kehle aufgefunden wurden , seien Wachposten gewesen , die zu Beginn des Angriffs getötet wurden . ;auffinden;kehle;;not_done;;;;;modal vorhandensein ;vorhandensein_im_engeren_sinne ein_vorgang ;;;;;;;;;
1591;nzz_1998_12_19_a163_seg3_s28;Im Bereich mit Kunst der Moderne war der grösste Misserfolg der Saison Bonnards « Le Plaisir » von 1906 beschieden : Als Eigentum der Erbengemeinschaft Maeght bei Briest gross angekündigt und mit separatem Katalog dokumentiert , fand das auf 22 Millionen Francs geschätzte Bild keinen Interessenten . ;dokumentieren;katalog;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1592;nzz_1998_12_17_a198_seg3_s16;Weniger positiv ist für ihn die Tatsache , dass , als Folge von Verletzungen und Spielerwechseln zu den Lions , der GC bisher erst zu zwei von 26 Partien mit unverändertem Kader antreten konnte . ;antreten;kader;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1593;nzz_1998_12_23_a167_seg7_s5;Ob beim Baseball und Football in den Zuschauerrängen des Pro-Player-Stadions , beim Basketball in der « Miami Arena » oder an den Pferderennen im « Gulfstream Park » : spanische Laute , gesprochen oder gerufen vorwiegend mit kubanischem Akzent ( die Zuckerinsel läge nur vierzig Flugminuten weiter südlich , dürfte man sie von hier aus direkt anfliegen ) , heizen die Stimmung auf jenes Caliente empor , das ebenso zur Exotik gehört wie Palmen und Strände . ;liegen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1594;nzz_1995_05_31_a114_seg5_s7;Das diesjährige Medienkunstfestival seiner Institution nutzte Klotz , um das grosse Gähnen am Jahrhundertende mit der Proklamation einer « zweiten Moderne » zu unterdrücken . ;unterdrücken;proklamation;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1595;nzz_1995_06_24_a34_seg1_s37;Anschliessend will die Partei in enger Kooperation mit Gesinnungsgenossen und entsprechend breit abgestützt Vorgehensvarianten prüfen , diese den Parteigremien vorlegen und allenfalls bereits im August mit einer Neuauflage einer Kostenhalbierungsinitiative an die Öffentlichkeit treten . ;treten;neuauflage;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1596;nzz_1995_09_29_a124_seg13_s8;Der Film ( sein Traum ) nimmt ihn auf , der Rivale aber befördert ihn mit einem Hieb in den Kinosaal hinab ( aus Traumebene zwei zurück in Traumebene eins ) . ;befördern;hieb;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1597;nzz_1994_03_16_a71_seg11_s4;Matutes reagierte auf diese Zusicherungen mit der Devise « wait and see » und verwies vor den Medien auf die vielen technischen und politischen Implikationen der Alpeninitiative . ;reagieren;devise;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1598;nzz_1994_03_18_a116_seg5_s1;Mit dem Stichwort « Liebe » ist ein Leitfaden gefunden , der es erlaubt , auf einige Neuerscheinungen mit « Neuigkeiten » aus dem Reich der Literatur aufmerksam zu machen , in dem der poetische Einfall eine ebenso initiative wie zentrale Rolle spielt . ;finden;stichwort;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1599;nzz_1994_03_12_a144_seg3_s13;Das neuste Modell ist darum auch gleich mit einem Modul für die Datenübermittlung per Funknetz ausgestattet , was beispielsweise für die mobile Überwachung und Bedienung technischer Systeme neue Perspektiven eröffnet . ;ausgestatten|ausstatten;modul;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1600;nzz_1994_03_16_a105_seg3_s8;Jede Eintragung ist mit einem Buchstaben versehen , der sie einer der Phasen in Bonapartes Laufbahn zuordnet . ;versehen;buchstabe;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1601;nzz_1994_03_12_a2_seg5_s1;Meciar hätte schon am Donnerstag mit einer Erwiderung vor das Parlament treten sollen , verfolgte jedoch die Diskussion , ohne das Wort zu verlangen . ;treten;erwiderung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1602;nzz_1994_03_18_a124_seg5_s18;Das Opfer überlebte wie durch ein Wunder mit einer handtellergrossen Wunde am Nacken . ;wunder;wunde;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1603;nzz_1994_03_15_a32_seg7_s1;Doch noch ehe sich die Aktionäre zu Wort melden konnten , überraschte die Geschäftsleitung die Anwesenden mit der Nachricht , dass die seit einigen Wochen hinter verschlossenen Türen geführten Verhandlungen zwischen der US-Muttergesellschaft Walt Disney Corp. , Euro Disney und den rund 60 internationalen Gläubigerbanken zur Abwendung eines Konkurses bei dem Vergnügungspark bereits ein greifbares Ergebnis gezeitigt und beide Seiten sich auf ein Sanierungspaket geeinigt hätten . ;überraschen;nachricht;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1604;nzz_1993_03_27_a225_seg2_s2;Mit einem Tag der offenen Tür wird in Stallikon am Samstag offiziell die Wiederinbetriebnahme des annähernd 50 Jahre alten Gemeindehauses an der Reppischtalstrasse 53 gefeiert . ;feiern;tag;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1605;nzz_1993_03_05_a82_seg5_s8;, St. Gallen ) empfiehlt namens seiner Fraktion Rückweisung der Vorlage an den Bundesrat mit dem Auftrag , ein Konzept mit Einzelheiten über die Kreditverwendung vorzulegen . ;empfehlen;auftrag;;not_done;;;;;modal beteiligung ;komitativ_b ein_vorgang ;;;;;;;;;
1606;nzz_1993_03_06_a9_seg6_s8;Sie sollte zwar ebenfalls den Umweltschutz zum Staatsziel erheben , aber nur mit dem ausdrücklichen Zusatz eines Gesetzesvorbehalts , das heisst der auch in anderen Verfassungsartikeln jeweils vorhandenen Zusatzformel , das Nähere werde durch Gesetze geregelt . ;sollen;zusatz;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1607;nzz_1994_08_30_a116_seg3_s18;« Wie gut » , sagte dieser rätselhafte Mann lachend und holte mit einer weiten Geste aus , als wolle er mich umarmen , mir den Arm um die Schulter legen , « wie gut , dass wir dasselbe Auto fahren . ;holen;geste;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1608;nzz_1994_08_29_a85_seg3_s1;em. Mit einem rauschenden Fest hat das mittelalterliche Städtchen Regensberg am Wochenende das Jubiläum seines 750jährigen Bestehens begangen . ;begehen;fest;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1609;nzz_1994_12_01_a6_seg8_s12;Mit einem eindringlichen Appell an die bosnischen Serben , sie sollten den Friedensplan annehmen , und mit der Ankündigung neuer Anstrengungen in der Kontaktgruppe , die unbedingt ihren Konsens bewahren solle und demnächst mit einer Initiative auftreten werde , ergingen sich dann Mitterrand und Kohl in voller Eintracht zum Abschluss ihres letzten gemeinsamen bilateralen Gipfels . ;annehmen;appell;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1610;nzz_1996_02_08_a81_seg4_s4;Nach jahrelangem Widerstand ist der Verband bereit , Produktionsverlagerungen ins Ausland mit Rat zu unterstützen . ;unterstützen;rat;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1611;nzz_1996_02_09_a116_seg3_s6;Oder : Die bei aller Einfachheit so wunderbar verschlungene Bewegung des ersten der Fantasiestücke für Klavier op. 111 Robert Schumanns interpretiert Zacharias mit feinsinniger Agogik , trotz verschmelzenden Klängen zeichnen sich die melodischen Linien mit sicherem Strich ab . ;zeichnen;strich;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1612;nzz_1996_02_06_a146_seg2_s17;Die drei unbekannten Männer sind zwischen 175 und 180 Zentimeter gross , trugen schwarze Kleidungen , schwarze halbhohe Schnürschuhe , schwarze Strickmützen mit Sehschlitzen , sprachen Deutsch mit slawischem Akzent . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1613;nzz_1996_02_08_a152_seg3_s11;Die Männer sprachen deutsch mit starkem Akzent . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1614;nzz_1996_02_07_a130_seg3_s24;Ein leises Schaudern weckt auch Picassos mit nervösem Strich erfasstes Porträt des Selbstmörders « Casagema auf dem Totenbett » ( 1901 ) . ;wecken;strich;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1615;nzz_1996_02_07_a41_seg10_s5;"Neue Aufgaben kamen im Laufe der Zeit dazu , in den dreissiger Jahren die Fernheizung , in den siebziger Jahren die Verkabelung für die Fernsehprogramme ( Urba-Tel ) und der Aufbau einer Empfangsstation , die künftig von der Boisy TV SA mit Mehrheitsbeteiligung der Stadt betrieben werden soll , in den achtziger Jahren der Service de l &apos; énergie , der sich mit Sparmöglichkeiten im Energiehaushalt von Gebäuden befasst , Erfahrungen mit Sonnenenergie ( Warmwasser , Stromproduktion ) sammelt und eine Beratungsstelle führt . ";na;mehrheitsbeteiligung;;not_done;;;;;modal vorhandensein ;synthetisch ein_vorgang ;;;;;;;;;
1616;nzz_1993_09_04_a56_seg2_s3;Sie kehrten mit der beruhigenden Nachricht zurück , man wisse nun genau , welche Straftatbestände von den Bahamas für eine Auslieferung Reys als genügend betrachtet würden und welche Unterlagen man abzuliefern habe . ;kehren;nachricht;;not_done;;;;;modal beteiligung ;komitativ_b ein_vorgang ;;;;;;;;;
1617;nzz_1994_03_11_a69_seg3_s5;"Die Beteiligung an der Von Roll AG ist mit einem Buchwert von 460 Mio. sKr. bilanziert worden ; die 333 245 Von-Roll-Aktien - das sind 29% des Kapitals des Gerlafinger Stahlkonzerns - haben einen Marktwert von rund 480 Mio. sKr. Proventus ist trotz dem « Stahlbad » in der Schweiz zuversichtlich , dass Von Roll schon nächstes Jahr mit Gewinn abschliesst . ";bilanzieren;buchwert;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1618;nzz_1994_03_10_a142_seg4_s6;Die FDP verteidigt den durch den Rücktritt von Hans Bachmann frei werdenden Sitz mit der Hausfrau und Lehrerin Marlies Zaugg , und die EVP möchte ihren rücktrittswilligen Gemeinderat Urs Benz durch die Hausfrau und Sekretärin Charlotte Glarner ersetzen . ;verteidigen;hausfrau;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1619;nzz_1994_03_05_a154_seg2_s9;Er war mit einem karierten Halstuch maskiert und sprach Zürcher Dialekt . ;maskieren;halstuch;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1620;nzz_1994_03_10_a25_seg4_s7;Die Wahlprognosen verheissen ihm mit einer Voraussage von etwa 45 Prozent Erfolg , besonders für den Fall , dass die Freien Demokraten , die letztesmal 6 Prozent erreichten , den Wiedereinzug in den Landtag verfehlen sollten . ;verheißen;voraussage;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1621;nzz_1994_03_09_a161_seg1_s18;Die Jagd nach dem unbekannten Attentäter wird zu einem gefährlichen Katz-und-Maus-Spiel , das nicht nur mit einer bösen Schlappe für die Polizei , sondern auch mit einer Katastrophe für die Besucher einer neuen Achterbahn zu enden droht . ;enden;schlappe;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1622;nzz_1994_03_04_a133_seg5_s14;Man denke nur an den Tee oder an den Tofu , jenes eiweissreiche Grundnahrungsmittel , dessen Erfinder man in China noch heute mit einem Feiertag huldigt . ;huldigen;feiertag;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1623;nzz_1994_03_04_a121_seg3_s4;Erst nach Minuten weicht sein ängstlicher Blick , lässt er sich photographieren und gibt Auskunft über sich und seine Glaubensbrüder , die mit einer Anthologie gregorianischer Gesänge , « Las Mejores Obras del Canto Gregoriano » , derzeit in zahlreichen Ländern die Hitparaden stürmen . ;stürmen;anthologie;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1624;nzz_1999_08_11_a143_seg3_s4;Der zweisprachige Tschopp wird seine bisherige Aufgabe mit reduziertem Pensum behalten . ;behalten;pensum;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1625;nzz_1999_08_11_a186_seg7_s8;Dass sie in der Gilde der Athleten mit den kurzen Hosen durchaus ernst genommen und sich nach der mit hartem Regime geführten Ära Magyars auf ihre Weise auch zu behaupten weiss , macht vielleicht die Aussage eines Managers deutlich , der meinte , es könne niemand so nett Nein sagen wie Barbara Brennwald . ;geführt;regime;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1626;nzz_1999_08_06_a162_seg2_s1;Mit Pistole bewaffneter Täter ;bewaffnet;pistole;;not_done;;;;;regiert modal ;regiert ein_vorgang ;;;;;;;;;
1627;nzz_1999_08_07_a26_seg9_s12;Nun , bei Anbruch der Nacht , wird auch im Zug der dicke , schnauzbärtige Polizist , der tagsüber unbewaffnet , schlafend und darum eher symbolisch Sicherheitsgefühle vermittelte , durch einen Kollegen abgelöst , der , mit deutlich sichtbarer Pistole am Gürtel , schneidig und grimmig dreinschauend einem ebenso grimmig dreinschauenden Zugbegleiter bei der Billettkontrolle durch die Wagen folgt . ;folgen;pistole;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1628;nzz_1996_08_21_a114_seg5_s4;Mit unüberhörbarem ukrainischem Akzent bietet sie gleich darauf Unterkunft für Karbowanzen an , « billig und mit Komfort » . ;bieten;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1629;nzz_1996_08_23_a139_seg3_s6;"Geschmeidig wird das Tempo nuanciert , ohne dass der Zusammenhang darunter litte ; mit weichem Ansatz heben sich die drei Orchestergruppen voneinander ab , ohne dass das Klangbild an Kontur verlöre . ";heben;ansatz;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1630;nzz_1996_08_19_a88_seg7_s13;Anzeichen seiner Wirkung finden sich mit unterschiedlichem Vorzeichen bei Wilhelm von Humboldt , Marx , Nietzsche , Semper , Wagner , um nur die wenigsten zu nennen . ;finden;vorzeichen;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1631;nzz_1996_08_23_a3_seg8_s4;Sarkastisch äusserte sich am Donnerstag die Tageszeitung « Iswestija » mit kritischer Spitze gegen die Führung in Moskau : Das Ultimatum General Pulikowskis habe keine schnelle und klare Reaktion der obersten russischen Führung ausgelöst . ;äußern;spitze;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1632;nzz_1996_08_23_a148_seg3_s23;Aber dieser Klang , produziert von Streichern mit endlosem Strich und ohne jede Nostalgiekomponente , wirkt langweilig , zumal auch hier die Wiederholungsmuster nicht sehr phantasievoll durchgespielt werden . ;streicher;strich;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
